"","majority_white_5th","majority_white_median","majority_white_95th","majority_white_v_5th","majority_white_v_median","majority_white_v_95th","majority_white_c_5th","majority_white_c_median","majority_white_c_95th","majority_black_5th","majority_black_median","majority_black_95th","majority_black_v_5th","majority_black_v_median","majority_black_v_95th","majority_black_c_5th","majority_black_c_median","majority_black_c_95th","majority_hisp_5th","majority_hisp_median","majority_hisp_95th","majority_hisp_v_5th","majority_hisp_v_median","majority_hisp_v_95th","majority_hisp_c_5th","majority_hisp_c_median","majority_hisp_c_95th","majority_asian_5th","majority_asian_median","majority_asian_95th","majority_asian_v_5th","majority_asian_v_median","majority_asian_v_95th","majority_asian_c_5th","majority_asian_c_median","majority_asian_c_95th","majority_nonwhite_5th","majority_nonwhite_median","majority_nonwhite_95th","majority_nonwhite_v_5th","majority_nonwhite_v_median","majority_nonwhite_v_95th","majority_nonwhite_c_5th","majority_nonwhite_c_median","majority_nonwhite_c_95th","actual_maj_asn_5th","actual_maj_asn_median","actual_maj_asn_95th","actual_maj_asn_c_5th","actual_maj_asn_c_median","actual_maj_asn_c_95th","actual_maj_asn_v_5th","actual_maj_asn_v_median","actual_maj_asn_v_95th","actual_maj_blk_5th","actual_maj_blk_median","actual_maj_blk_95th","actual_maj_blk_c_5th","actual_maj_blk_c_median","actual_maj_blk_c_95th","actual_maj_blk_v_5th","actual_maj_blk_v_median","actual_maj_blk_v_95th","actual_maj_hisp_5th","actual_maj_hisp_median","actual_maj_hisp_95th","actual_maj_hisp_c_5th","actual_maj_hisp_c_median","actual_maj_hisp_c_95th","actual_maj_hisp_v_5th","actual_maj_hisp_v_median","actual_maj_hisp_v_95th","actual_maj_wht_5th","actual_maj_wht_median","actual_maj_wht_95th","actual_maj_wht_c_5th","actual_maj_wht_c_median","actual_maj_wht_c_95th","actual_maj_wht_v_5th","actual_maj_wht_v_median","actual_maj_wht_v_95th","city","actual_maj_asn","actual_maj_asn_c","actual_maj_asn_v","actual_maj_blk","actual_maj_blk_c","actual_maj_blk_v","actual_maj_hisp","actual_maj_hisp_c","actual_maj_hisp_v","actual_maj_wht","actual_maj_wht_c","actual_maj_wht_v","prop_black","prop_black_v","prop_black_c","prop_white","prop_white_v","prop_white_c","prop_hisp","prop_hisp_v","prop_hisp_c","prop_asian","prop_asian_v","prop_asian_c","ndists","X","black_seg","hisp_seg","asian_seg","white_seg","black_seg_v","asian_seg_v","hisp_seg_v","white_seg_v","black_seg_c","hisp_seg_c","asian_seg_c","white_seg_c","hisp_rpvs","black_rpvs","black_viables","hisp_viables","black_viables_v","hisp_viables_v","black_viables_c","hisp_viables_c","hisp_gingles_c","black_gingles_c","hisp_gingles_v","black_gingles_v","state","city_pop","place_fips","demshare_pres","pres_year"
"31",0.214285714285714,0.285714285714286,0.285714285714286,0.214285714285714,0.285714285714286,0.357142857142857,0.428571428571429,0.5,0.571428571428571,0.0714285714285714,0.142857142857143,0.214285714285714,0.0714285714285714,0.142857142857143,0.214285714285714,0.142857142857143,0.214285714285714,0.357142857142857,0.357142857142857,0.428571428571429,0.5,0.285714285714286,0.357142857142857,0.428571428571429,0,0.0714285714285714,0.142857142857143,0,0,0,0,0,0,0,0,0,12,13,14,0.928571428571429,1,1,0.571428571428571,0.642857142857143,0.714285714285714,0,0,0,0,0,0,0,0,0,0.214285714285714,0.214285714285714,0.214285714285714,0.285714285714286,0.285714285714286,0.285714285714286,0.214285714285714,0.214285714285714,0.214285714285714,0.357142857142857,0.357142857142857,0.357142857142857,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.285714285714286,0.285714285714286,0.285714285714286,0.357142857142857,0.357142857142857,0.357142857142857,0.428571428571429,0.428571428571429,0.428571428571429,0.357142857142857,0.357142857142857,0.357142857142857,"dallas",0,0,0,0.214285714285714,0.285714285714286,0.214285714285714,0.357142857142857,0.0714285714285714,0.285714285714286,0.357142857142857,0.428571428571429,0.357142857142857,0.245538476874255,0.247721706770626,0.309360298176056,0.28836757033706,0.340068032450828,0.451511746541066,0.423393599688198,0.367653746969083,0.202108806401223,0.028060031451865,0.0311368197392974,0.022729508195079,14,33,0.638572369,0.601578144,0.663239619,0.68635766,0.642449965,0.638490889,0.572010349,0.66565495,0.715591405,0.587115861,0.769166943,0.661120255,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"TX","1,133,372",4819000,0.646627843504069,2008
"32",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,"davenport",0,0,0,0,0,0,0,0,0,1,1,1,0.104873940504345,0.0903490314728304,0.0896145204559402,0.766653709924758,0.814741455434173,0.841706110446279,0.072732160142531,0.0563004988525794,0.0420693210464557,0.0214543575949978,0.0205879170665805,0.0124828638507943,8,34,0.561157369,0.437929679,0.643909965,0.427533892,0.551020055,0.644258629,0.572010349,0.421329269,0.662618054,0.55831408,0.783403025,0.525996572,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"IA","100,393",1919000,0.567701390211388,2008
"33",0.636363636363636,0.727272727272727,0.818181818181818,0.636363636363636,0.727272727272727,0.818181818181818,0.727272727272727,0.818181818181818,0.909090909090909,0,0,0,0,0,0,0,0,0,0.181818181818182,0.272727272727273,0.363636363636364,0.0909090909090909,0.0909090909090909,0.181818181818182,0,0.0909090909090909,0.0909090909090909,0,0,0,0,0,0,0,0,0,5,6,7,0.545454545454545,0.636363636363636,0.727272727272727,0.181818181818182,0.272727272727273,0.363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0.181818181818182,0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,"denver",0,0,0,0,0,0,0.181818181818182,0.0909090909090909,0.0909090909090909,0.727272727272727,0.818181818181818,0.818181818181818,0.0973505592546815,0.0927640715847645,0.103145154913077,0.521502035786111,0.583090074975202,0.654806910647489,0.318350044160194,0.26554793619941,0.194230227953404,0.0330390000753617,0.0336664224704851,0.0249313521888821,11,35,0.608853866,0.559453017,0.515490781,0.555580007,0.607077419,0.503885894,0.572010349,0.524665209,0.704348753,0.544019552,0.662370809,0.530281952,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"CO","600,073",820000,0.76622663704091,2008
"34",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,"des moines",0,0,0,0,0,0,0,0,0,1,1,1,0.10015395391045,0.0860690853200485,0.0846172963801041,0.705627892822822,0.761566376274008,0.834803736515595,0.119370751938853,0.0915150935233445,0.0382223773672773,0.0437237110542242,0.0425357848513036,0.0290314719343599,4,36,0.521036732,0.471916619,0.551928569,0.445197756,0.516373883,0.547398929,0.572010349,0.442572663,0.645112489,0.547191818,0.714664938,0.511992287,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"IA","205,388",1921000,0.626588334032732,2008
"35",0,0,0,0,0,0,0,0,0,0.857142857142857,0.857142857142857,1,0.857142857142857,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,0.857142857142857,0.857142857142857,0.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"detroit",0,0,0,0.857142857142857,1,0.857142857142857,0,0,0,0,0,0,0.821852720875998,0.822788327920509,0.858524713220914,0.0778173272613937,0.0900150385583198,0.0913997298332802,0.0682456505446173,0.057663672326279,0.0295472063020478,0.0103939260091483,0.01044561292032,0.00671395816287015,7,37,0.667023153,0.824613872,0.885092699,0.624680854,0.650555886,0.875176307,0.572010349,0.619005419,0.698111596,0.894638453,0.940919836,0.696239564,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"MI","716,340",2622000,0.976284953654224,2008
"36",0,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,1,0.333333333333333,0.666666666666667,1,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,"durham",0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.405164642259318,0.390313246712379,0.432129958954404,0.377918205944363,0.415103507615193,0.480072399589622,0.142517244930234,0.121394669390246,0.0350311750060171,0.0499172393373154,0.0545929019937409,0.0317891324851441,3,38,0.503396381,0.499603155,0.571861176,0.54874211,0.508817099,0.562285689,0.572010349,0.530863954,0.581499821,0.541307309,0.659180305,0.550398483,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"NC","241,635",3719000,0.806076045097669,2008
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,8,8,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"el paso",0,0,0,0,0,0,1,1,1,0,0,0,0.0278246266411677,0.0288043329059848,0.0350070636504222,0.142209259175537,0.164818194293004,0.205248356166265,0.807148767310858,0.783296209113408,0.739151914774662,0.0109246307119588,0.0125993621795844,0.01060479865253,8,39,0.558561593,0.455579277,0.640535752,0.449770242,0.552920971,0.631901071,0.572010349,0.44744268,0.675871547,0.4739503,0.792661953,0.460832329,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"TX","651,491",4824000,0.654364766929319,2008
"38",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,"evansville",0,0,0,0,0,0,0,0,0,1,1,1,0.124832404843006,0.110293881822945,0.107472054002568,0.808854023516499,0.844153900492243,0.866158579703912,0.0255910593816778,0.0206968067486816,0.00988206192298036,0.00981004491179176,0.00984594991863954,0.00310078963608122,6,40,0.589525962,0.570030857,0.717382477,0.492154249,0.583783062,0.714850096,0.572010349,0.494292192,0.678081023,0.822692829,0.948299866,0.622806606,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"IN","120,081",1822000,0.570965664790312,2008
"39",0.222222222222222,0.333333333333333,0.555555555555556,0.333333333333333,0.444444444444444,0.555555555555556,0.444444444444444,0.555555555555556,0.666666666666667,0.222222222222222,0.333333333333333,0.444444444444444,0.111111111111111,0.222222222222222,0.444444444444444,0.111111111111111,0.222222222222222,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9,1,1,1,0.666666666666667,0.777777777777778,0.888888888888889,0,0,0,0,0,0,0,0,0,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.555555555555556,0.555555555555556,0.555555555555556,0.444444444444444,0.444444444444444,0.444444444444444,"fayetteville",0,0,0,0.444444444444444,0.444444444444444,0.444444444444444,0,0,0,0.333333333333333,0.555555555555556,0.444444444444444,0.407484905727579,0.398805095768978,0.394258319278722,0.41308643921404,0.44647262293435,0.464896096273773,0.100929180326359,0.0864458927073882,0.0746947766267421,0.0256530637079093,0.0282124647600501,0.0227101163324798,9,41,0.408839012,0.314349252,0.464010985,0.382586964,0.415574096,0.450885983,0.572010349,0.38428602,0.470560374,0.442858016,0.626072708,0.435069656,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"NC","206,653",3722920,0.655416964053065,2008
"40",0.333333333333333,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.555555555555556,0.444444444444444,0.444444444444444,0.555555555555556,0.555555555555556,0.555555555555556,0.666666666666667,0.444444444444444,0.555555555555556,0.555555555555556,0.444444444444444,0.555555555555556,0.555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,0.777777777777778,0.888888888888889,1,0.555555555555556,0.555555555555556,0.666666666666667,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,"flint",0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.561414078407387,0.535096904066924,0.525012829833625,0.356614719192459,0.400075848340827,0.419232359598779,0.038363555985143,0.031838784476817,0.0268679590651736,0.00451243774819124,0.00552106956617091,0.00303644446256387,9,42,0.685300219,0.5608987,0.871007861,0.66237239,0.696955561,0.867612708,0.572010349,0.670247205,0.742111658,0.690682268,0.961296327,0.714052855,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"MI","102,898",2629000,0.890221207122616,2008
"41",0.833333333333333,0.833333333333333,1,0.833333333333333,0.833333333333333,1,0.833333333333333,1,1,0,0,0.166666666666667,0,0,0.166666666666667,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.166666666666667,0.333333333333333,0.333333333333333,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"fort wayne",0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0.833333333333333,0.833333333333333,0.833333333333333,0.152182537583206,0.139253230786362,0.142191497858232,0.702945936369942,0.750449091109571,0.791652426578443,0.0796874472644498,0.0626916962914125,0.0371470720966421,0.0326543972890004,0.0288738083703451,0.0139092343724688,6,43,0.599361985,0.470189773,0.637645027,0.527864907,0.596306175,0.613936771,0.572010349,0.518970072,0.67518143,0.560166123,0.756642086,0.564480789,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"IN","256,632",1825000,0.531329568297119,2008
"42",0.375,0.375,0.5,0.375,0.5,0.625,0.625,0.75,0.875,0,0,0,0,0,0,0,0.125,0.125,0.125,0.25,0.375,0,0.125,0.25,0,0,0.125,0,0,0,0,0,0,0,0,0,5,6,7,1,1,1,0.375,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0.125,0.125,0.125,0.25,0.25,0.25,0.5,0.5,0.5,0.625,0.625,0.625,0.5,0.5,0.5,"fort worth",0,0,0,0,0.25,0,0.25,0.125,0.25,0.5,0.625,0.5,0.185445612870132,0.182351352931855,0.209772884331343,0.415402092489083,0.464506958655693,0.558598233034494,0.341703244051954,0.298447138425675,0.189935289145069,0.0367483102283131,0.0382649573820911,0.0273569788604842,8,44,0.577050874,0.512276412,0.591069543,0.52962052,0.579668001,0.580014807,0.572010349,0.517046823,0.630597741,0.499350033,0.688063711,0.521744412,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"TX","754,187",4827000,0.525469453931718,2008
"43",0,0,0,0,0,0,0.166666666666667,0.333333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.666666666666667,0.833333333333333,0.5,0.666666666666667,0.666666666666667,0.166666666666667,0.333333333333333,0.5,6,6,6,1,1,1,1,1,1,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,"fremont",0.5,0.333333333333333,0.5,0,0,0,0,0,0,0,0.333333333333333,0,0.0315075381679747,0.0302959788040188,0.0373589892282872,0.265159376130889,0.297882692261828,0.406136661087948,0.148204503994319,0.13588737805618,0.125362816711228,0.502776904408085,0.494085316898437,0.397136856628786,6,45,0.434196293,0.381388195,0.370512661,0.291244612,0.42177087,0.35452132,0.572010349,0.291474259,0.596584402,0.438943129,0.405532698,0.318268914,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"CA","217,066",626000,0.723525958689984,2008
"44",0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.285714285714286,0.428571428571429,0.571428571428571,0,0,0,0,0,0,0,0,0,0.428571428571429,0.571428571428571,0.714285714285714,0.285714285714286,0.428571428571429,0.571428571428571,0.142857142857143,0.285714285714286,0.285714285714286,0,0,0,0,0,0,0,0,0,6,6,6,1,1,1,0.714285714285714,0.857142857142857,0.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,0.571428571428571,0.571428571428571,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,"fresno",0,0,0,0,0,0,0.571428571428571,0.285714285714286,0.571428571428571,0.285714285714286,0.285714285714286,0.285714285714286,0.0764522383635108,0.0746223716157567,0.0855832579368236,0.300826741998004,0.357127599099192,0.441107997031567,0.468859819109695,0.41999207183348,0.350365807209822,0.123138969506933,0.121272636459767,0.0958806229511113,7,46,0.454625346,0.372809806,0.448227407,0.464437488,0.458593661,0.438179612,0.572010349,0.446704655,0.591624904,0.380020349,0.52032757,0.426338092,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"CA","512,803",627000,0.573660697857558,2008
"45",0.125,0.125,0.25,0.375,0.5,0.625,0.75,0.875,1,0,0,0,0,0,0,0,0,0,0.25,0.375,0.5,0.125,0.25,0.375,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,1,1,1,0.375,0.625,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0.375,0,0,0,0.375,0.375,0.375,0.25,0.25,0.25,0.75,0.75,0.75,0.5,0.5,0.5,"garland",0,0,0,0,0,0,0.375,0,0.375,0.25,0.75,0.5,0.141972848426465,0.133532472942494,0.156084693699029,0.36645166582952,0.427675829648762,0.544516515008459,0.378475698364264,0.324132652086538,0.173102285630211,0.0932425181973997,0.0983793536127864,0.089638089077925,8,47,0.382088261,0.461262704,0.572978465,0.39365389,0.378416843,0.561221569,0.572010349,0.385130478,0.47325519,0.460047565,0.61583674,0.410831788,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"TX","234,184",4829000,0.466353701708481,2008
"46",0.5,0.5,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,1,0,0,0,0,0,0,0,0,0,0.333333333333333,0.5,0.5,0.166666666666667,0.166666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.5,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,"glendale",0,0,0,0,0,0,0.333333333333333,0.166666666666667,0.166666666666667,0.5,0.833333333333333,0.666666666666667,0.0562458156405819,0.0537905794417427,0.0546640938018398,0.515513151637216,0.577135768119174,0.665722215155472,0.355115964767965,0.299328497626286,0.2187628853734,0.0380308957289268,0.0405453309228819,0.0306519412958922,6,48,0.472108108,0.476248207,0.545496762,0.462619672,0.464990887,0.521316989,0.572010349,0.441453265,0.635560071,0.465913232,0.693266151,0.446156558,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"AZ","231,201",427820,0.435910734811741,2008
"47",0.666666666666667,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,"grand rapids",0,0,0,0,0,0,0,0,0,1,1,1,0.201333086377619,0.179957644127716,0.192301942413256,0.589960319521924,0.658288185788578,0.712521425578804,0.155497696636244,0.120307047977742,0.0668979044825232,0.0183579436676993,0.0186259594843603,0.0111701380330459,3,49,0.554141675,0.574458126,0.636248413,0.545072344,0.559622327,0.628284288,0.572010349,0.534388047,0.618045101,0.582812326,0.839770893,0.577132512,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"MI","192,353",2634000,0.664308194704087,2008
"48",0.4,0.6,0.6,0.4,0.6,0.8,0.6,0.6,0.8,0.2,0.4,0.6,0.2,0.4,0.6,0.2,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0.6,0.8,0.8,0.4,0.4,0.6,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,"greensboro",0,0,0,0.4,0.4,0.4,0,0,0,0.6,0.6,0.6,0.400505002465546,0.386094094095592,0.387946774678299,0.456289982311058,0.494001188968831,0.548288101323447,0.0757423508988044,0.0627147954430008,0.0213368596355429,0.0396872265282509,0.0370356239925517,0.021434748383637,5,50,0.585402277,0.479425841,0.574856466,0.617145312,0.587837889,0.561228372,0.572010349,0.604911874,0.65777163,0.60167887,0.735541305,0.639280438,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"NC","277,918",3728000,0.698673189885844,2008
"49",0.714285714285714,0.714285714285714,0.857142857142857,0.714285714285714,0.857142857142857,0.857142857142857,0.714285714285714,0.857142857142857,0.857142857142857,0.142857142857143,0.285714285714286,0.285714285714286,0.142857142857143,0.285714285714286,0.285714285714286,0.142857142857143,0.285714285714286,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0.571428571428571,0.714285714285714,1,0.142857142857143,0.285714285714286,0.428571428571429,0,0,0,0,0,0,0,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0,0,0,0,0,0,0,0,0,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,"gulfport",0,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0,0,0,0.714285714285714,0.714285714285714,0.714285714285714,0.35613202886113,0.327814397262499,0.34363191922768,0.548697799682112,0.587242218992326,0.602803101991358,0.0516360381105388,0.0479837197415484,0.0246601957978256,0.0165846741919297,0.0184962071258253,0.0133364423238995,7,51,0.532680507,0.468028858,0.590883631,0.485491209,0.535895202,0.587527403,0.572010349,0.486094578,0.601729868,0.601619399,0.761729064,0.547443273,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"MS","69,303",2829700,0.463324182439917,2008
"50",0.6,0.6,0.8,0.6,0.8,0.8,0.6,0.8,0.8,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0.6,0.6,0.6,0.2,0.4,0.6,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.8,"huntsville",0,0,0,0.4,0.4,0.2,0,0,0,0.6,0.8,0.8,0.30848160405548,0.294069482010418,0.298928059718424,0.58095370116583,0.608909878810193,0.641809230494476,0.058185751546072,0.0501868218908572,0.02070118908381,0.0236867746172843,0.0245122149255905,0.0166666667286717,5,53,0.668265626,0.559390405,0.591704736,0.620999463,0.662819555,0.581577851,0.572010349,0.61243111,0.712004629,0.660341088,0.719109296,0.651089566,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"AL","189,796",137000,0.522801411357433,2008
